User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
565,Kara Evans,robert10@example.com,robert10,9-Nov-86,Female,West Phillipstad,4-Mar-24,4-Mar-25,Monthly,Visa,Manual,Regular,Books,Drama,Smartphone,Medium,4.9,7
575,Julie Galloway,xsmith@example.org,xsmith,15-Jun-76,Male,West Staceyport,20-Mar-24,20-Mar-25,Annual,Visa,Auto-renew,Regular,Electronics,Drama,Smartphone,High,5,1
595,Jaime Klein,michael55@example.org,michael55,13-Jun-94,Male,Clayview,3-Jan-24,2-Jan-25,Annual,Visa,Manual,Regular,Books,Sci-Fi,Smartphone,Low,4.8,2
661,Denise Oneill,shannonmorton@example.org,shannonmorton,29-Feb-64,Male,East Monica,31-Jan-24,30-Jan-25,Annual,Visa,Auto-renew,Regular,Electronics,Drama,Smartphone,High,4.3,2
682,Sylvia Butler,mitchellheidi@example.net,mitchellheidi,24-Sep-88,Female,Greenberg,6-Feb-24,5-Feb-25,Monthly,Visa,Manual,Regular,Clothing,Horror,Smartphone,Low,4.3,3
714,Susan Johnson,qprice@example.com,qprice,25-Jul-86,Male,Lake Tiffany,25-Mar-24,25-Mar-25,Annual,Visa,Auto-renew,Regular,Clothing,Comedy,Smartphone,Medium,3.3,7
757,James Fry,robertkim@example.org,robertkim,2-May-94,Male,Donovantown,14-Apr-24,14-Apr-25,Annual,Visa,Manual,Regular,Clothing,Romance,Smartphone,Low,4.6,0
763,Katherine Ramirez,bhicks@example.net,bhicks,14-May-52,Female,Nicoleville,12-Jan-24,11-Jan-25,Annual,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smartphone,Medium,3.3,6
764,Amber Baker,kelly66@example.net,kelly66,22-Aug-65,Female,North David,1-Mar-24,1-Mar-25,Annual,Visa,Auto-renew,Regular,Electronics,Documentary,Smartphone,Medium,3.1,6
782,Ana Taylor,jody55@example.net,jody55,15-Aug-95,Female,Jessicaberg,23-Feb-24,22-Feb-25,Monthly,Visa,Manual,Regular,Books,Romance,Smartphone,High,4.5,5
801,Benjamin Guzman,kimberlyblake@example.net,kimberlyblake,9-Dec-59,Male,Fergusonton,25-Feb-24,24-Feb-25,Annual,Visa,Manual,Regular,Electronics,Romance,Smartphone,Medium,4.8,9
810,Heather Mosley,ucarpenter@example.org,ucarpenter,24-Nov-92,Female,South Samantha,23-Feb-24,22-Feb-25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,High,3,2
831,John Norton,george78@example.net,george78,21-Sep-85,Female,Christineland,24-Jan-24,23-Jan-25,Monthly,Visa,Auto-renew,Regular,Electronics,Documentary,Smartphone,High,4.7,10
892,William Jacobson,obyrd@example.org,obyrd,10-Jul-71,Male,West Whitneystad,29-Jan-24,28-Jan-25,Monthly,Visa,Manual,Regular,Books,Sci-Fi,Smartphone,High,3.1,6
953,Loretta Richard,vdaniels@example.org,vdaniels,6-Feb-43,Female,Smithmouth,25-Mar-24,25-Mar-25,Monthly,Visa,Manual,Regular,Books,Documentary,Smartphone,High,4.9,10
970,Jason Rojas,ronald26@example.net,ronald26,2-Nov-95,Female,West Arthur,14-Jan-24,13-Jan-25,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smartphone,Low,4.5,3
997,Amanda Whitehead,youngamanda@example.org,youngamanda,23-Jan-78,Female,Port Ryan,7-Mar-24,7-Mar-25,Annual,Visa,Manual,Regular,Electronics,Romance,Smartphone,Low,3.2,7
999,Dr. Kimberly Jackson,nicolerose@example.net,nicolerose,8-May-86,Female,Cervanteshaven,12-Mar-24,12-Mar-25,Annual,Visa,Auto-renew,Regular,Books,Action,Smartphone,High,3.2,3
1032,Shawn Simpson,cervantesjames@example.org,cervantesjames,17-Oct-41,Male,East Robert,26-Feb-24,25-Feb-25,Monthly,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,High,3.3,8
1075,Daniel Baker,hbrowning@example.com,hbrowning,5-Jan-57,Male,Lake Marymouth,21-Mar-24,21-Mar-25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smartphone,Medium,3.9,3
1078,Crystal Johnson,cwallace@example.org,cwallace,18-Feb-02,Male,South James,25-Feb-24,24-Feb-25,Annual,Visa,Manual,Regular,Clothing,Comedy,Smartphone,Low,4.4,7
1095,Michael Ramirez,mramos@example.com,mramos,5-Aug-91,Female,South Angela,25-Mar-24,25-Mar-25,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,4.9,5
1113,Katie Rice,william10@example.net,william10,25-May-81,Female,Vangbury,14-Mar-24,14-Mar-25,Monthly,Visa,Manual,Regular,Clothing,Action,Smartphone,High,4.1,10
1154,Cassandra Leonard,sean54@example.org,sean54,13-Sep-87,Male,Lake Johnville,24-Jan-24,23-Jan-25,Monthly,Visa,Auto-renew,Regular,Electronics,Drama,Smartphone,Low,5,0
1155,Emily Castro,uwatts@example.net,uwatts,23-Nov-83,Male,South Scottshire,13-Feb-24,12-Feb-25,Annual,Visa,Auto-renew,Regular,Books,Horror,Smartphone,High,4.6,2
1167,Jason Ward,klopez@example.net,klopez,29-Apr-72,Female,Andrewmouth,20-Jan-24,19-Jan-25,Annual,Visa,Manual,Regular,Books,Horror,Smartphone,Medium,4.9,7
1170,Sarah Mosley,fhughes@example.com,fhughes,15-Oct-00,Male,Harmonton,22-Feb-24,21-Feb-25,Annual,Visa,Manual,Regular,Books,Documentary,Smartphone,Medium,4,0
1183,Michael Patton,jennifermiller@example.org,jennifermiller,21-Jul-69,Male,Annaville,19-Feb-24,18-Feb-25,Monthly,Visa,Auto-renew,Regular,Electronics,Drama,Smartphone,Low,4.1,5
1196,Clinton Greene,aaron27@example.com,aaron27,22-Aug-65,Female,Johnfurt,21-Jan-24,20-Jan-25,Monthly,Visa,Manual,Regular,Books,Horror,Smartphone,Low,4.1,10
1222,Jacob Stone,jhall@example.com,jhall,20-Feb-06,Male,New Pamela,14-Apr-24,14-Apr-25,Monthly,Visa,Manual,Regular,Clothing,Sci-Fi,Smartphone,Low,3.2,3
1247,Andrew Greene,michael56@example.org,michael56,15-Dec-79,Female,Boyerchester,5-Feb-24,4-Feb-25,Annual,Visa,Manual,Regular,Electronics,Romance,Smartphone,Medium,3,9
1265,Alex Mccall,mfreeman@example.com,mfreeman,19-Nov-83,Female,Nelsonhaven,3-Mar-24,3-Mar-25,Monthly,Visa,Auto-renew,Regular,Books,Sci-Fi,Smartphone,Medium,3.7,6
1273,James Fritz,kparker@example.org,kparker,7-May-40,Female,Donnaview,14-Jan-24,13-Jan-25,Monthly,Visa,Auto-renew,Regular,Clothing,Comedy,Smartphone,High,3.2,4
1279,Renee Hayes,dawnmiller@example.com,dawnmiller,28-May-86,Female,Pamelastad,2-Feb-24,1-Feb-25,Monthly,Visa,Manual,Regular,Clothing,Documentary,Smartphone,Medium,4,2
1296,Robert Wise,thomasthompson@example.net,thomasthompson,18-Feb-77,Male,New Katie,8-Feb-24,7-Feb-25,Annual,Visa,Manual,Regular,Clothing,Romance,Smartphone,High,3.4,2
1309,Alejandro Rojas,warren18@example.net,warren18,8-Feb-99,Female,Johnsonfort,4-Feb-24,3-Feb-25,Annual,Visa,Auto-renew,Regular,Books,Comedy,Smartphone,Low,4.5,2
1327,Brittany Rowe,leachderek@example.com,leachderek,18-Dec-61,Female,Gallagherborough,5-Jan-24,4-Jan-25,Monthly,Visa,Manual,Regular,Books,Action,Smartphone,Low,4.5,9
1337,Tyler Hester,robert74@example.com,robert74,12-Aug-34,Female,West Sergio,13-Apr-24,13-Apr-25,Annual,Visa,Auto-renew,Regular,Clothing,Drama,Smartphone,Medium,4.5,4
1346,John Gonzalez,shannon15@example.net,shannon15,18-Oct-46,Female,Harrisonfort,6-Apr-24,6-Apr-25,Annual,Visa,Auto-renew,Regular,Clothing,Action,Smartphone,High,3.2,8
1349,Jennifer Vazquez,madison87@example.net,madison87,30-Sep-76,Female,Amychester,2-Feb-24,1-Feb-25,Monthly,Visa,Auto-renew,Regular,Books,Sci-Fi,Smartphone,Low,4.6,6
1361,Michael Lara,haileymcguire@example.org,haileymcguire,15-Dec-37,Female,New Carlshire,16-Jan-24,15-Jan-25,Monthly,Visa,Auto-renew,Regular,Electronics,Action,Smartphone,Low,3.4,9
1377,Stephanie Anderson,dwilliams@example.net,dwilliams,18-Dec-92,Female,East Dennis,1-Apr-24,1-Apr-25,Monthly,Visa,Auto-renew,Regular,Clothing,Romance,Smartphone,Low,4.6,5
1386,Mark Perez,greid@example.com,greid,14-Jan-05,Female,Guzmanville,19-Jan-24,18-Jan-25,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Smartphone,Medium,3.4,2
1422,David Perez,brandynichols@example.net,brandynichols,22-Nov-38,Female,Meltonburgh,8-Feb-24,7-Feb-25,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smartphone,High,4.2,3
1506,Shawn Roberson,kellybrooks@example.org,kellybrooks,17-Jun-78,Female,Lefort,10-Feb-24,9-Feb-25,Annual,Visa,Manual,Regular,Books,Comedy,Smartphone,Medium,4.3,9
1540,Luke Raymond,dyertina@example.org,dyertina,26-Jun-78,Male,Cynthiafort,5-Feb-24,4-Feb-25,Annual,Visa,Manual,Regular,Clothing,Action,Smartphone,Medium,3.5,2
1562,Karen Ruiz,joshuabutler@example.net,joshuabutler,1-Feb-63,Male,Lake Anna,1-Feb-24,31-Jan-25,Monthly,Visa,Auto-renew,Regular,Books,Action,Smartphone,Medium,4.3,1
1600,Crystal Foster,cherylturner@example.net,cherylturner,4-Nov-67,Female,New Jason,26-Feb-24,25-Feb-25,Monthly,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,4.7,2
1612,Ruth Lewis DDS,alexanderward@example.com,alexanderward,29-Dec-61,Female,Port John,12-Mar-24,12-Mar-25,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,High,3.7,4
1622,Richard Barton,lopezkent@example.com,lopezkent,8-May-56,Female,Brockview,24-Feb-24,23-Feb-25,Annual,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,High,3.6,10
1635,Julia Mooney,melvinjenkins@example.net,melvinjenkins,15-May-80,Female,Fordfurt,22-Mar-24,22-Mar-25,Monthly,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,4.7,9
1640,Michael Pham,josephsarah@example.com,josephsarah,21-Oct-76,Female,Ryanchester,11-Apr-24,11-Apr-25,Annual,Visa,Auto-renew,Regular,Clothing,Documentary,Smartphone,Low,4.2,2
1705,Maria Mason,rbrooks@example.org,rbrooks,31-Aug-05,Female,Lake Maryfurt,13-Feb-24,12-Feb-25,Monthly,Visa,Auto-renew,Regular,Clothing,Horror,Smartphone,High,3.9,7
1716,Suzanne Collins,hermanpatricia@example.org,hermanpatricia,15-Jun-58,Female,South Suestad,29-Jan-24,28-Jan-25,Monthly,Visa,Auto-renew,Regular,Books,Romance,Smartphone,Low,4.7,2
1799,Jenna Massey,josephmckay@example.org,josephmckay,5-Mar-43,Female,Ianmouth,18-Mar-24,18-Mar-25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,Medium,4,9
1809,Jeffrey Turner,stonemaria@example.com,stonemaria,24-Dec-40,Female,New Jacobport,11-Apr-24,11-Apr-25,Monthly,Visa,Auto-renew,Regular,Electronics,Action,Smartphone,High,3.3,1
1817,Jo Smith,brittany77@example.net,brittany77,2-Nov-92,Male,Mcdonaldville,5-Jan-24,4-Jan-25,Annual,Visa,Manual,Regular,Electronics,Action,Smartphone,Medium,3.2,1
1831,John Newman,katherine26@example.net,katherine26,19-Dec-91,Male,West Jenniferport,18-Jan-24,17-Jan-25,Annual,Visa,Auto-renew,Regular,Books,Sci-Fi,Smartphone,High,3.4,6
1932,Katelyn Peterson,troy82@example.org,troy82,15-Jul-42,Female,Carterbury,1-Mar-24,1-Mar-25,Monthly,Visa,Auto-renew,Regular,Books,Sci-Fi,Smartphone,High,3.9,8
1938,Stephen Andrews,gtyler@example.net,gtyler,1-Apr-93,Female,Longmouth,10-Feb-24,9-Feb-25,Annual,Visa,Manual,Regular,Books,Romance,Smartphone,High,4.4,5
1954,Briana Howard,john01@example.org,john01,1-Oct-43,Male,South Lindsey,29-Feb-24,28-Feb-25,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smartphone,Low,3.1,2
1965,Connie Williams PhD,carrmichael@example.org,carrmichael,6-Mar-62,Female,Adamland,13-Jan-24,12-Jan-25,Monthly,Visa,Manual,Regular,Books,Action,Smartphone,Medium,3.8,6
1995,Adam Mendoza,anthony42@example.org,anthony42,25-Aug-88,Male,North Aprilfurt,5-Apr-24,5-Apr-25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,Low,4.3,10
2014,Heidi Roberts,russokim@example.net,russokim,27-Mar-42,Male,East Cynthia,2-Apr-24,2-Apr-25,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,3.3,9
2044,Mark Cole,mark66@example.com,mark66,4-Dec-50,Female,East Andre,11-Apr-24,11-Apr-25,Annual,Visa,Manual,Regular,Books,Sci-Fi,Smartphone,High,3,10
2080,Lance Patton,kristen45@example.net,kristen45,11-Sep-49,Male,Alejandroview,23-Feb-24,22-Feb-25,Annual,Visa,Manual,Regular,Clothing,Horror,Smartphone,High,4.6,9
2103,William Baker,charlessheppard@example.net,charlessheppard,17-Jan-39,Female,West Shelbyfurt,5-Apr-24,5-Apr-25,Annual,Visa,Auto-renew,Regular,Books,Documentary,Smartphone,Low,4.8,8
2107,Veronica Smith,brittanyrojas@example.net,brittanyrojas,10-Mar-80,Male,Haroldbury,18-Jan-24,17-Jan-25,Annual,Visa,Manual,Regular,Clothing,Romance,Smartphone,High,3.5,0
2136,Christine Williams,rodriguezcassandra@example.com,rodriguezcassandra,23-Oct-37,Female,Lake Melindamouth,27-Mar-24,27-Mar-25,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smartphone,Low,3.8,1
2162,Rebecca Kennedy,brittanygoodman@example.net,brittanygoodman,15-Sep-58,Female,Thomasville,5-Mar-24,5-Mar-25,Monthly,Visa,Manual,Regular,Clothing,Drama,Smartphone,Low,4,7
2185,Shannon Conner,jacqueline84@example.com,jacqueline84,24-Nov-66,Male,North Tiffany,29-Mar-24,29-Mar-25,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Smartphone,Low,4.5,8
2194,Tyler Taylor,anthony10@example.com,anthony10,17-Dec-04,Male,Lake Jerry,10-Jan-24,9-Jan-25,Monthly,Visa,Auto-renew,Regular,Books,Horror,Smartphone,Low,3.6,5
2208,Tina Burke,jenniferevans@example.org,jenniferevans,3-Oct-64,Female,Christineberg,4-Mar-24,4-Mar-25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,High,4.5,1
2221,Tammie Gonzalez,tylerlong@example.org,tylerlong,4-Jan-90,Female,Georgeside,26-Feb-24,25-Feb-25,Annual,Visa,Auto-renew,Regular,Clothing,Drama,Smartphone,Low,4.7,3
2323,Lindsay Dyer,timothy71@example.net,timothy71,18-Nov-97,Male,West Olivia,22-Mar-24,22-Mar-25,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Smartphone,High,3,4
2343,Candace Floyd,patrickvincent@example.org,patrickvincent,16-Dec-79,Female,Thomasland,29-Feb-24,28-Feb-25,Annual,Visa,Manual,Regular,Books,Action,Smartphone,High,3.7,5
2345,Joseph Walton,jill54@example.net,jill54,4-Jan-53,Male,Laramouth,14-Jan-24,13-Jan-25,Annual,Visa,Manual,Regular,Clothing,Romance,Smartphone,High,4.3,8
2356,Alexis Doyle,knightnatasha@example.com,knightnatasha,3-Jun-79,Male,Dylanburgh,7-Feb-24,6-Feb-25,Annual,Visa,Auto-renew,Regular,Clothing,Romance,Smartphone,High,4.5,8
2358,Mitchell Smith,nstanton@example.com,nstanton,2-Mar-92,Female,West Travisshire,5-Mar-24,5-Mar-25,Monthly,Visa,Auto-renew,Regular,Electronics,Action,Smartphone,Low,4,9
2418,Kevin Carter,robertalvarado@example.org,robertalvarado,27-Aug-94,Male,Stephanieborough,27-Jan-24,26-Jan-25,Annual,Visa,Manual,Regular,Books,Comedy,Smartphone,Medium,4.4,1
2459,Steve Lucero,jennifer43@example.net,jennifer43,14-Jun-93,Male,West Jason,26-Mar-24,26-Mar-25,Annual,Visa,Auto-renew,Regular,Books,Action,Smartphone,Medium,3.5,9
2499,Gina Castaneda,reedcourtney@example.net,reedcourtney,2-Aug-65,Female,Williammouth,18-Feb-24,17-Feb-25,Monthly,Visa,Manual,Regular,Clothing,Comedy,Smartphone,High,3.4,7
39,Rachel Holmes,maryjones@example.com,maryjones,6-Jul-55,Female,Port Benjaminfort,25-Mar-24,25-Mar-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,High,3.2,8
40,Terry Powell,reyesjennifer@example.com,reyesjennifer,19-Mar-81,Female,Port Danielle,4-Feb-24,3-Feb-25,Annual,Visa,Auto-renew,Occasional,Clothing,Documentary,Tablet,Low,4.2,5
50,Antonio Jackson,jrandall@example.org,jrandall,23-Jul-65,Female,East Marcusberg,24-Mar-24,24-Mar-25,Annual,Visa,Manual,Occasional,Books,Sci-Fi,Tablet,High,4.5,9
109,Traci Arellano,uwolfe@example.org,uwolfe,15-Feb-74,Male,Leeshire,24-Jan-24,23-Jan-25,Annual,Visa,Auto-renew,Occasional,Clothing,Horror,Tablet,Medium,3.2,2
162,Eric Hernandez,robertmcdaniel@example.com,robertmcdaniel,21-Aug-65,Male,South Scottview,16-Mar-24,16-Mar-25,Annual,Visa,Auto-renew,Occasional,Books,Romance,Tablet,Medium,4,10
172,Sarah Thomas,everettbethany@example.net,everettbethany,15-Sep-64,Female,Lake Jorgemouth,20-Feb-24,19-Feb-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,Medium,4.7,9
175,William Gonzalez,jonesheather@example.org,jonesheather,6-Apr-50,Female,East Erin,4-Feb-24,3-Feb-25,Annual,Visa,Manual,Occasional,Electronics,Drama,Tablet,Medium,4.8,7
229,Colin Lambert,sherrybell@example.net,sherrybell,8-Oct-65,Male,New Jacobmouth,13-Jan-24,12-Jan-25,Annual,Visa,Manual,Occasional,Electronics,Sci-Fi,Tablet,Low,3,3
231,James Cuevas,alishasmall@example.com,alishasmall,12-Feb-88,Male,New Jonathan,17-Mar-24,17-Mar-25,Annual,Visa,Manual,Occasional,Electronics,Action,Tablet,High,4.5,4
291,Sheila Stephens,martinezjulie@example.com,martinezjulie,29-May-01,Male,North Susanshire,25-Jan-24,24-Jan-25,Annual,Visa,Auto-renew,Occasional,Books,Horror,Tablet,Medium,3,2
307,Diane Cannon,jessicaruiz@example.net,jessicaruiz,24-Feb-04,Female,Dustinview,5-Feb-24,4-Feb-25,Monthly,Visa,Manual,Occasional,Clothing,Drama,Tablet,Low,3.2,8
308,Patrick Martinez,montgomerysarah@example.net,montgomerysarah,25-Aug-05,Male,West Tammy,13-Jan-24,12-Jan-25,Annual,Visa,Manual,Occasional,Clothing,Documentary,Tablet,High,4.7,8
312,Daniel Osborn,coxlouis@example.com,coxlouis,9-Nov-95,Male,Loweborough,12-Jan-24,11-Jan-25,Annual,Visa,Auto-renew,Occasional,Books,Romance,Tablet,Medium,3.4,2
325,John Moses,joshua91@example.com,joshua91,8-Mar-66,Male,North Reneebury,15-Feb-24,14-Feb-25,Annual,Visa,Auto-renew,Occasional,Clothing,Drama,Tablet,Low,3.1,10
344,Heather Howard,robinsonduane@example.com,robinsonduane,3-Jun-94,Female,East Josephside,1-Mar-24,1-Mar-25,Annual,Visa,Manual,Occasional,Clothing,Romance,Tablet,High,3.3,6
352,Joseph Williams,jaredlynch@example.org,jaredlynch,30-Sep-04,Male,Lake Margaretport,24-Feb-24,23-Feb-25,Annual,Visa,Auto-renew,Occasional,Electronics,Action,Tablet,Medium,4.1,3
354,Dawn Vazquez,hgarcia@example.org,hgarcia,11-Sep-37,Female,Belindamouth,2-Jan-24,1-Jan-25,Monthly,Visa,Manual,Occasional,Clothing,Sci-Fi,Tablet,High,4.6,6
458,Megan Castaneda,estradaholly@example.net,estradaholly,3-Mar-06,Male,Wellsville,26-Mar-24,26-Mar-25,Monthly,Visa,Manual,Occasional,Books,Drama,Tablet,Medium,4.3,9
492,Taylor Snow,perezcaleb@example.com,perezcaleb,5-Oct-81,Male,New Elizabeth,28-Feb-24,27-Feb-25,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Tablet,High,4.9,1
529,Charles Williams,navarrorebekah@example.net,navarrorebekah,16-Jun-75,Female,New Cynthiahaven,7-Jan-24,6-Jan-25,Annual,Visa,Manual,Occasional,Books,Romance,Tablet,High,3.9,10
556,Phillip Williams,ewilliams@example.org,ewilliams,25-Oct-86,Female,Cortezmouth,13-Jan-24,12-Jan-25,Annual,Visa,Auto-renew,Occasional,Electronics,Comedy,Tablet,Low,4.6,7
582,Dr. Isaac Davis,smallerik@example.net,smallerik,22-Oct-71,Male,Samuelview,21-Jan-24,20-Jan-25,Monthly,Visa,Manual,Occasional,Books,Romance,Tablet,Low,4.2,7
594,Paul Harris,bbarnes@example.com,bbarnes,29-Oct-70,Female,East Jasontown,27-Feb-24,26-Feb-25,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Tablet,High,4,3
610,Brooke Brock,crystal00@example.org,crystal00,31-Jul-53,Male,Maryfurt,12-Jan-24,11-Jan-25,Monthly,Visa,Manual,Occasional,Electronics,Sci-Fi,Tablet,Low,3.9,9
611,Carolyn Nichols,garycaldwell@example.com,garycaldwell,7-Jan-70,Female,North Jesseborough,19-Feb-24,18-Feb-25,Annual,Visa,Auto-renew,Occasional,Clothing,Action,Tablet,Medium,3.1,6
657,David Alvarez,erin34@example.org,erin34,18-Sep-92,Female,Jessicafort,17-Feb-24,16-Feb-25,Annual,Visa,Auto-renew,Occasional,Books,Horror,Tablet,Low,4.2,3
669,Roy Stone,joseph98@example.org,joseph98,16-Jun-52,Male,Lake Ericborough,3-Jan-24,2-Jan-25,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Tablet,Low,4.4,8
713,Robert Kelly,ramosamanda@example.org,ramosamanda,27-Dec-47,Male,South Patricia,2-Mar-24,2-Mar-25,Annual,Visa,Auto-renew,Occasional,Books,Comedy,Tablet,Medium,5,5
751,Hannah Bolton,njohnson@example.org,njohnson,14-Sep-35,Female,New Carolborough,1-Jan-24,31-Dec-24,Annual,Visa,Auto-renew,Occasional,Books,Sci-Fi,Tablet,High,3.8,3
898,Mark Wilson,danielmoore@example.com,danielmoore,3-May-90,Male,Mitchellstad,11-Jan-24,10-Jan-25,Monthly,Visa,Auto-renew,Occasional,Clothing,Drama,Tablet,High,3.3,3
909,Donna Delgado,bradsnyder@example.com,bradsnyder,6-May-85,Female,New Matthew,30-Mar-24,30-Mar-25,Annual,Visa,Auto-renew,Occasional,Clothing,Romance,Tablet,Medium,3.9,4
912,Collin Carey,housejames@example.org,housejames,8-Jan-88,Male,Ibarraland,1-Jan-24,31-Dec-24,Annual,Visa,Auto-renew,Occasional,Books,Romance,Tablet,Medium,4.3,8
922,Brittany Harmon MD,jameswhite@example.net,jameswhite,1-Jan-79,Male,Lake Jodi,2-Apr-24,2-Apr-25,Monthly,Visa,Manual,Occasional,Books,Horror,Tablet,Medium,3.8,1
936,Howard Coleman,carol09@example.org,carol09,13-Apr-59,Female,East Debra,13-Apr-24,13-Apr-25,Monthly,Visa,Manual,Occasional,Electronics,Sci-Fi,Tablet,Low,3.1,4
942,Michael Boyd,norma38@example.net,norma38,22-Nov-55,Male,Brettview,15-Jan-24,14-Jan-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Action,Tablet,Medium,4.6,4
948,Ashley Jordan,juanknapp@example.com,juanknapp,19-May-91,Male,Walterston,5-Jan-24,4-Jan-25,Monthly,Visa,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,4.4,0
951,Margaret Davis,staceyyoung@example.com,staceyyoung,9-Apr-75,Male,North Krystalside,3-Apr-24,3-Apr-25,Annual,Visa,Auto-renew,Occasional,Books,Romance,Tablet,High,4.6,7
952,Jesus Cox,justingreen@example.org,justingreen,8-Jun-47,Male,Jackland,25-Mar-24,25-Mar-25,Monthly,Visa,Auto-renew,Occasional,Clothing,Romance,Tablet,Low,3,1
974,Michael Moore,xcraig@example.net,xcraig,12-Oct-57,Female,Amyport,21-Feb-24,20-Feb-25,Annual,Visa,Manual,Occasional,Electronics,Action,Tablet,Medium,4.1,0
1002,John White,kimzoe@example.org,kimzoe,27-Apr-69,Female,South Tony,9-Apr-24,9-Apr-25,Annual,Visa,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,5,8
1037,Robert Woods,russellantonio@example.com,russellantonio,12-May-92,Male,Chapmanfort,29-Feb-24,28-Feb-25,Annual,Visa,Auto-renew,Occasional,Books,Sci-Fi,Tablet,Medium,3.3,9
1093,Michael Gardner,gutierreznicholas@example.com,gutierreznicholas,2-Jan-70,Female,Cookside,3-Mar-24,3-Mar-25,Annual,Visa,Manual,Occasional,Clothing,Comedy,Tablet,Low,4,10
1097,Benjamin Garcia,kathyluna@example.net,kathyluna,31-Jul-52,Female,Sarafurt,1-Mar-24,1-Mar-25,Monthly,Visa,Manual,Occasional,Electronics,Comedy,Tablet,Low,3.6,3
1110,Angela Duncan,maria76@example.net,maria76,20-Oct-44,Male,Larsonborough,11-Apr-24,11-Apr-25,Monthly,Visa,Manual,Occasional,Books,Romance,Tablet,High,4.2,10
1133,Nichole Cobb,stephen50@example.com,stephen50,27-Mar-43,Female,East Kylestad,9-Jan-24,8-Jan-25,Monthly,Visa,Manual,Occasional,Books,Romance,Tablet,Low,4.6,10
1147,Joe Diaz,romeromadison@example.org,romeromadison,22-Feb-68,Female,Richardshire,3-Apr-24,3-Apr-25,Annual,Visa,Manual,Occasional,Books,Sci-Fi,Tablet,Medium,4,4
1163,Victoria Anderson,sanchezsherry@example.org,sanchezsherry,16-Jul-67,Male,North Randallfort,12-Jan-24,11-Jan-25,Monthly,Visa,Auto-renew,Occasional,Books,Action,Tablet,Low,4.9,0
1215,Christy Johnson,bradley65@example.com,bradley65,8-Jan-61,Female,East Erin,18-Jan-24,17-Jan-25,Monthly,Visa,Auto-renew,Occasional,Books,Drama,Tablet,Medium,3.4,2
